retargeter,safety,n_steps,safety_latency_mean_ms,safety_latency_p95_ms,acceptance_rate,dropped_rate,hold_steps,stop_steps,recovering_steps,recovery_time_sec,intervention_pct,mean_intervention_magnitude,solver_failure_count,unsafe_accepted_count,min_hard_clearance_m,min_margin_clearance_m,ee_path_length_m,orientation_alignment_rad,direction_temporal_variation_rad,trajectory,replicate,input_hash
shoulder_relative,clamp,80,0.001506207785519995,0.001644999883865239,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.0,nan,nan,near_full_extension,24,177fe34873a4cd7ca53447db16ed25ec8655a8064a4353e6497ca8ff44bc862d
shoulder_relative,clamp,80,0.0014809610216947146,0.0017429997569706757,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.0,nan,nan,near_full_extension,25,177fe34873a4cd7ca53447db16ed25ec8655a8064a4353e6497ca8ff44bc862d
shoulder_relative,clamp,80,0.0015106493442367714,0.0016589997358096298,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.0,nan,nan,near_full_extension,26,177fe34873a4cd7ca53447db16ed25ec8655a8064a4353e6497ca8ff44bc862d
shoulder_relative,clamp,80,0.00147671427792422,0.001699000222288305,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.0,nan,nan,near_full_extension,27,177fe34873a4cd7ca53447db16ed25ec8655a8064a4353e6497ca8ff44bc862d
shoulder_relative,clamp,80,0.0014856753579523057,0.0016310000319208484,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.0,nan,nan,near_full_extension,28,177fe34873a4cd7ca53447db16ed25ec8655a8064a4353e6497ca8ff44bc862d
shoulder_relative,clamp,80,0.0014471298621989356,0.001615000201127259,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.0,nan,nan,near_full_extension,29,177fe34873a4cd7ca53447db16ed25ec8655a8064a4353e6497ca8ff44bc862d
shoulder_relative,clamp,80,0.0015356753311761013,0.0016760000107751694,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7806444284496303,1.5755608957603062,2.0608658935032644,noisy_landmarks,0,0b1801dd333eaa2e0222bbff2a42050db5d9802ac8fbdb0a933f97a80fe7d463
shoulder_relative,clamp,80,0.0014609610028761474,0.0016260000847978517,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7513451544765821,1.634307008040106,1.9971697621326625,noisy_landmarks,1,b6b5f0efbff88d14838f03ddb414b1c337ca1e6f8543ed372ac2154426b9097b
shoulder_relative,clamp,80,0.0015632857063686166,0.0017120000848080963,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7353807822968729,1.5714809905004579,1.999263957720282,noisy_landmarks,2,b106f71dd6d09077a890be92f76df04498f4367e1e6f9a2a35ab3d1fc91c59e3
shoulder_relative,clamp,80,0.0015165843995584344,0.0017239999579032883,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.6603163723035581,1.67661764986715,2.0223881462083395,noisy_landmarks,3,991dbf6707c0bf118aad1cbe68d0f6e409b93d5cd717fd12b68efe74741f9fb1
shoulder_relative,clamp,80,0.0014571038889982164,0.001635999979043845,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7175970291590332,1.624495211720694,2.0358295248464975,noisy_landmarks,4,90cb0fe769646be8b423e3cacad031e943be326bf5b5bce75423b70541955077
shoulder_relative,clamp,80,0.00150472733484885,0.0017339998521492817,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7865154734636824,1.6342920349715275,2.1026341405186604,noisy_landmarks,5,683ef20f5e6f7e0d15adbba258bd10c0943806910a3205da1b7b05a10dcd57e4
shoulder_relative,clamp,80,0.001494246743123921,0.0016879998838703614,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7780600412485386,1.643074513668235,2.081821437566955,noisy_landmarks,6,ea17465413cc03b506640dbf31f1f6e008b7eabb93023799785c9acdb9a6f5e2
shoulder_relative,clamp,80,0.0015271298902267258,0.0017360002857458312,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7757059979591684,1.5864071756376708,2.0603215831851,noisy_landmarks,7,0d8ef2a4f181451e40dd20c81a6b1715c2805e9f961affec2d52b7ae318b0683
shoulder_relative,clamp,80,0.001534402570116497,0.0018579999050416518,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.8147594354766413,1.5480145575584314,2.154744609833306,noisy_landmarks,8,04cc3e69e32157a349cb7b289a221f7fd7d5b08800be38a8d00d16c6f17ed919
shoulder_relative,clamp,80,0.0014758311703804178,0.0016580002011323813,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7554731247166174,1.6217368734867144,2.186782337504483,noisy_landmarks,9,9cf3c03d12cb0ea13ba18184595a89bcb1bb23aec6905597c91f4de38626a72d
shoulder_relative,clamp,80,0.0015053506221984327,0.0017130000742326956,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7057403014667136,1.6423499051592096,2.1301801936456943,noisy_landmarks,10,457b096c66a8ba4b5755ec557acc83f1070433478d46eba08051551577a7cde1
shoulder_relative,clamp,80,0.0014753116776372228,0.0016580002011323813,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.8406770563848863,1.5617535773980888,2.214305167769138,noisy_landmarks,11,dc1db64978f8ad4d6a243a238929af154d90e0ef98e0b57255b07b126b71312c
shoulder_relative,clamp,80,0.0014547922015103192,0.001627000074222451,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7620748818728921,1.5954858594764376,2.1754905436899,noisy_landmarks,12,956f4698bb574b1e5fb8e6a4c5a77495c53ae19adaa93601b611e34573f29ff7
shoulder_relative,clamp,80,0.0014884934922496564,0.0016590001905569807,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.8274852608454659,1.664047072446915,2.1122353133203062,noisy_landmarks,13,cff7be95774a75649ca4ec8c0ed6f1b39af9c5acf41b64b8c2c6020b857052f7
shoulder_relative,clamp,80,0.001500026009090142,0.001666000116529176,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.8008206692892692,1.6006820035961378,2.081612942067771,noisy_landmarks,14,1875cc3a35ffa49e7f67c72221e03d9828e898ecff381f39599c8e79604d77bd
shoulder_relative,clamp,80,0.001519701291053698,0.0017370002751704305,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7000891631840118,1.6370835114191318,2.120966715318376,noisy_landmarks,15,f907c040862a0cee9f62a05e56345b08595f81f6acbfd08e5c60d6f3a0290383
shoulder_relative,clamp,80,0.0014688961315399653,0.0016500002857355867,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.8280102904168414,1.5423601228269783,2.289088276059896,noisy_landmarks,16,faa85044eba39c21e475cd572a3109c8e6071adc161e89ee0f817dad5e6a2d8f
shoulder_relative,clamp,80,0.001493441550928174,0.0016849999155965634,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7978847882215077,1.6296512495370898,2.0535779240615373,noisy_landmarks,17,603e91c6d5ff109b053b2fb125c5dba910a56d692574b19574096a2e0bfe519a
shoulder_relative,clamp,80,0.0014906753286985414,0.0016550002328585833,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.6813391867669555,1.5621686897839109,1.9127560817522917,noisy_landmarks,18,41db5416f9fadc2d97b2e7a13d9323d9bebfdc6d7f5d5f30c9a04411c69e47ed
shoulder_relative,clamp,80,0.0014569350773322716,0.0016879998838703614,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7648467084106337,1.5254990746982053,2.0781782411586547,noisy_landmarks,19,e59bbb2608cc5b19d8521657435c2ef400919a78aa520821489c573ee67e66e1
shoulder_relative,clamp,80,0.0015345973555337298,0.0017090001165342983,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7548837202713148,1.6782046717290113,2.0297553682566614,noisy_landmarks,20,85799f38999c1cf86e8c7e6a1b6b08f737d1be4ccfcb3a237e9344c846b12dfc
shoulder_relative,clamp,80,0.0014755065043951239,0.0016199996935029048,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.8293244694164172,1.632586003317731,2.1523984484791376,noisy_landmarks,21,8fd9586b88b81ecacdceb0ec7328d57e9c0c05ff8916f15b074b474c62720211
shoulder_relative,clamp,80,0.0015005454486810494,0.0017059996935131494,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7367423438680406,1.5516896607986281,2.0821248759838076,noisy_landmarks,22,644bf9982a7d1662d713e2a02b51f33cb76a4559cab3cead8cb9a92b1a6da72a
shoulder_relative,clamp,80,0.0015115194412816902,0.0017120000848080963,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7897690226193751,1.583447724269075,2.079013354887985,noisy_landmarks,23,a4639d7d4f55368d41cc7be8b2a926c3dc38fbfa058017c279bdc5dffca14612
shoulder_relative,clamp,80,0.0014481169001827495,0.0015840000742173288,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.751521032156033,1.6272107027661284,2.193918892737992,noisy_landmarks,24,ee46b1a91c03dc09c8aac096313ffe1ca4da12f232131e3cdfa3bf28cb427f6f
shoulder_relative,clamp,80,0.0014818182027337063,0.0016789999790489674,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7913628777826509,1.5822348463766398,2.1070284198055838,noisy_landmarks,25,be2eb6efa975c02de92a1b2cdc25b6a9d42c13da8781e1c07520fe30dd50ee38
shoulder_relative,clamp,80,0.0014815324560346764,0.001701999735814752,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7271810582217503,1.5883006115352905,2.1551003829861872,noisy_landmarks,26,16d52b31f8cfa4a803224e989633930bb23300f6c257605b30f37469e7f57c64
shoulder_relative,clamp,80,0.0014783636701891241,0.0016439998944406398,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.6422704507460512,1.6204601573358572,1.9650962763978077,noisy_landmarks,27,43360f8dd87c7861013a0aa0353d23fedb9e703b2f1d2de03a9e810ce0563651
shoulder_relative,clamp,80,0.0014808311824673218,0.0016519998098374344,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.6888770898729419,1.5884956590124852,2.0486368896774816,noisy_landmarks,28,7ff4c020357a5d17a61d043804322379b7515311e638c4a40bb9e003d80adb31
shoulder_relative,clamp,80,0.001526727279364328,0.0017359998309984803,1.0,0.0,0,0,0,nan,0.0,0.0,0,0,nan,nan,0.7170719489341297,1.5518054694630736,2.0524646718135866,noisy_landmarks,29,7541952faca5cf6a63116967f49bb1d58a62d62049dbf3e53fd081c59d961ceb
shoulder_relative,clamp,80,0.0015691774156185866,0.001886000063677784,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,0,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0014833870761410048,0.001859000349213602,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,1,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015081774372740784,0.0018240002646052744,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,2,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.001502903255494593,0.0017129996194853447,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,3,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0017372902719568716,0.0020169995877949987,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,4,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0014817903114993486,0.0017879997358249966,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,5,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.001526338682226431,0.0019570002223190386,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,6,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015638870903081448,0.002045000201178482,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,7,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015195967666987863,0.0018509999790694565,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,8,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0014903387402169287,0.0018679997992876451,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,9,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015268871075316002,0.001958000211743638,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,10,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0014753225646164801,0.0017930001376953442,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,11,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015104677356336446,0.0017869997464003973,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,12,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.00150419356442956,0.0019559997781470884,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,13,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015438225809996384,0.0020170000425423495,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,14,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015474193391597627,0.0018999999156221747,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,15,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015276935212774157,0.0019300000531075057,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,16,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015000806240183715,0.0018639998415892478,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,17,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015046935444725904,0.001785999756975798,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,18,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015622257882158361,0.001925000105984509,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,19,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.001507838723844015,0.0018939999790745787,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,20,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015358548133066975,0.0018239998098579235,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,21,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015141290385790559,0.0017830002434493508,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,22,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015360806467088555,0.0019449998944764957,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,23,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015117902876227163,0.0018669998098630458,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,24,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015547096286501337,0.001967000116565032,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,25,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0014703709674053712,0.0018390001059742644,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,26,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015251774555274037,0.0018539999473432545,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,27,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0015400000114412602,0.0019260000954091083,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,28,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.001565661323770802,0.0019439999050518963,0.8125,0.1875,5,15,6,1.3,0.0,0.0,0,0,nan,nan,0.06553841364321877,1.7905306770709741,0.05609986881410345,one_second_dropout,29,8e7959c13081999952272b70cb77757eb6b69cb338ba5e006927d3c63a458683
shoulder_relative,clamp,80,0.0017565194842996765,0.0030330002118716948,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,0,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017583506219538817,0.0031549998311675154,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,1,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017359091118548833,0.002975999905174831,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,2,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017373246576768563,0.0029200000426499173,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,3,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017291688466200441,0.003031000233022496,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,4,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.00172031169703197,0.0031409999792231247,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,5,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017171168901886512,0.0029329999051697087,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,6,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017565844304895167,0.0028959998417121824,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,7,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.001764870145737629,0.002967000000353437,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,8,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017037013177204326,0.002940000285889255,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,9,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017693506709871474,0.003052000010939082,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,10,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.001809298690251988,0.003102999926340999,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,11,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017761039053802016,0.0030860001061228104,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,12,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017364285632574103,0.002954999672510894,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,13,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017173376257339336,0.0029659995561814867,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,14,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017447142962229516,0.0029560001166828442,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,15,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017302727251439869,0.0032830002965056337,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,16,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017405584133354881,0.0030050000532355625,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,17,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017273116466274044,0.002975999905174831,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,18,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0016844025960924595,0.0029049997465335764,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,19,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017226623274293703,0.003213999661966227,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,20,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017255324919106343,0.0031280001167033333,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,21,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.001774493491459659,0.0030770002013014164,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,22,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0016805973883764365,0.002946000222436851,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,23,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017268960725126013,0.0030019996302144136,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,24,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
shoulder_relative,clamp,80,0.0017470519751795663,0.0031549998311675154,1.0,0.0,0,0,0,nan,13.75,0.01466427542112974,0,0,nan,nan,0.7224999999999999,1.3864345703678593,0.04619989196455578,workspace_boundary_crossing,25,93b3275e2711fe4877f1e2efb09bec94e83d458937545c86b16e837dd106bd17
